# Unicode 17.0 sequences supplementing the existing Twemoji catalog.
# Code points	PNG filename	Unicode name	Emoji version
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium-light skin tone, medium skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium-light skin tone, medium-dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium-light skin tone, dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium skin tone, light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium skin tone, medium-light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium skin tone, medium-dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium skin tone, dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium-dark skin tone, light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium-dark skin tone, medium-light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, medium-dark skin tone, medium skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, medium-dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, medium-dark skin tone, dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, dark skin tone, light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, dark skin tone, medium-light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, dark skin tone, medium skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, dark skin tone, medium-dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, dark skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F9D1 1F3FC	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, light skin tone, medium-light skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F9D1 1F3FD	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, light skin tone, medium skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F9D1 1F3FE	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, light skin tone, medium-dark skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F9D1 1F3FF	1f9d1-1f3fb-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, light skin tone, dark skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F9D1 1F3FB	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium-light skin tone, light skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F9D1 1F3FD	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, medium-light skin tone, medium skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F9D1 1F3FE	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, medium-light skin tone, medium-dark skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F9D1 1F3FF	1f9d1-1f3fc-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium-light skin tone, dark skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F9D1 1F3FB	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium skin tone, light skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F9D1 1F3FC	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, medium skin tone, medium-light skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F9D1 1F3FE	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, medium skin tone, medium-dark skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F9D1 1F3FF	1f9d1-1f3fd-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium skin tone, dark skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F9D1 1F3FB	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, medium-dark skin tone, light skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F9D1 1F3FC	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, medium-dark skin tone, medium-light skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F9D1 1F3FD	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, medium-dark skin tone, medium skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F9D1 1F3FF	1f9d1-1f3fe-200d-2764-fe0f-200d-1f9d1-1f3ff.png	couple with heart: person, person, medium-dark skin tone, dark skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F9D1 1F3FB	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fb.png	couple with heart: person, person, dark skin tone, light skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F9D1 1F3FC	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fc.png	couple with heart: person, person, dark skin tone, medium-light skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F9D1 1F3FD	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fd.png	couple with heart: person, person, dark skin tone, medium skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F9D1 1F3FE	1f9d1-1f3ff-200d-2764-fe0f-200d-1f9d1-1f3fe.png	couple with heart: person, person, dark skin tone, medium-dark skin tone	13.1
1F469 200D 2764 200D 1F468	1f469-200d-2764-fe0f-200d-1f468.png	couple with heart: woman, man	2.0
1F469 1F3FB 200D 2764 200D 1F468 1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: woman, man, light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F468 1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: woman, man, light skin tone, medium-light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F468 1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: woman, man, light skin tone, medium skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F468 1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: woman, man, light skin tone, medium-dark skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F468 1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: woman, man, light skin tone, dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F468 1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: woman, man, medium-light skin tone, light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F468 1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: woman, man, medium-light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F468 1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: woman, man, medium-light skin tone, medium skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F468 1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: woman, man, medium-light skin tone, medium-dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F468 1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: woman, man, medium-light skin tone, dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F468 1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: woman, man, medium skin tone, light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F468 1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: woman, man, medium skin tone, medium-light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F468 1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: woman, man, medium skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F468 1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: woman, man, medium skin tone, medium-dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F468 1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: woman, man, medium skin tone, dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F468 1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: woman, man, medium-dark skin tone, light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F468 1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: woman, man, medium-dark skin tone, medium-light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F468 1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: woman, man, medium-dark skin tone, medium skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F468 1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: woman, man, medium-dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F468 1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: woman, man, medium-dark skin tone, dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F468 1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: woman, man, dark skin tone, light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F468 1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: woman, man, dark skin tone, medium-light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F468 1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: woman, man, dark skin tone, medium skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F468 1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: woman, man, dark skin tone, medium-dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F468 1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: woman, man, dark skin tone	13.1
1F468 200D 2764 200D 1F468	1f468-200d-2764-fe0f-200d-1f468.png	couple with heart: man, man	2.0
1F468 1F3FB 200D 2764 200D 1F468 1F3FB	1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: man, man, light skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F468 1F3FC	1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: man, man, light skin tone, medium-light skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F468 1F3FD	1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: man, man, light skin tone, medium skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F468 1F3FE	1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: man, man, light skin tone, medium-dark skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F468 1F3FF	1f468-1f3fb-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: man, man, light skin tone, dark skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F468 1F3FB	1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: man, man, medium-light skin tone, light skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F468 1F3FC	1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: man, man, medium-light skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F468 1F3FD	1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: man, man, medium-light skin tone, medium skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F468 1F3FE	1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: man, man, medium-light skin tone, medium-dark skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F468 1F3FF	1f468-1f3fc-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: man, man, medium-light skin tone, dark skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F468 1F3FB	1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: man, man, medium skin tone, light skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F468 1F3FC	1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: man, man, medium skin tone, medium-light skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F468 1F3FD	1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: man, man, medium skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F468 1F3FE	1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: man, man, medium skin tone, medium-dark skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F468 1F3FF	1f468-1f3fd-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: man, man, medium skin tone, dark skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F468 1F3FB	1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: man, man, medium-dark skin tone, light skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F468 1F3FC	1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: man, man, medium-dark skin tone, medium-light skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F468 1F3FD	1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: man, man, medium-dark skin tone, medium skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F468 1F3FE	1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: man, man, medium-dark skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F468 1F3FF	1f468-1f3fe-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: man, man, medium-dark skin tone, dark skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F468 1F3FB	1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fb.png	couple with heart: man, man, dark skin tone, light skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F468 1F3FC	1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fc.png	couple with heart: man, man, dark skin tone, medium-light skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F468 1F3FD	1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fd.png	couple with heart: man, man, dark skin tone, medium skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F468 1F3FE	1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3fe.png	couple with heart: man, man, dark skin tone, medium-dark skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F468 1F3FF	1f468-1f3ff-200d-2764-fe0f-200d-1f468-1f3ff.png	couple with heart: man, man, dark skin tone	13.1
1F469 200D 2764 200D 1F469	1f469-200d-2764-fe0f-200d-1f469.png	couple with heart: woman, woman	2.0
1F469 1F3FB 200D 2764 200D 1F469 1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fb.png	couple with heart: woman, woman, light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F469 1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fc.png	couple with heart: woman, woman, light skin tone, medium-light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F469 1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fd.png	couple with heart: woman, woman, light skin tone, medium skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F469 1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3fe.png	couple with heart: woman, woman, light skin tone, medium-dark skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F469 1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f469-1f3ff.png	couple with heart: woman, woman, light skin tone, dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F469 1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f469-1f3fb.png	couple with heart: woman, woman, medium-light skin tone, light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F469 1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f469-1f3fc.png	couple with heart: woman, woman, medium-light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F469 1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f469-1f3fd.png	couple with heart: woman, woman, medium-light skin tone, medium skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F469 1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f469-1f3fe.png	couple with heart: woman, woman, medium-light skin tone, medium-dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F469 1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f469-1f3ff.png	couple with heart: woman, woman, medium-light skin tone, dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F469 1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fb.png	couple with heart: woman, woman, medium skin tone, light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F469 1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fc.png	couple with heart: woman, woman, medium skin tone, medium-light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F469 1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fd.png	couple with heart: woman, woman, medium skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F469 1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fe.png	couple with heart: woman, woman, medium skin tone, medium-dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F469 1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3ff.png	couple with heart: woman, woman, medium skin tone, dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F469 1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fb.png	couple with heart: woman, woman, medium-dark skin tone, light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F469 1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fc.png	couple with heart: woman, woman, medium-dark skin tone, medium-light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F469 1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fd.png	couple with heart: woman, woman, medium-dark skin tone, medium skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F469 1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fe.png	couple with heart: woman, woman, medium-dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F469 1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3ff.png	couple with heart: woman, woman, medium-dark skin tone, dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F469 1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fb.png	couple with heart: woman, woman, dark skin tone, light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F469 1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fc.png	couple with heart: woman, woman, dark skin tone, medium-light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F469 1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fd.png	couple with heart: woman, woman, dark skin tone, medium skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F469 1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fe.png	couple with heart: woman, woman, dark skin tone, medium-dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F469 1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3ff.png	couple with heart: woman, woman, dark skin tone	13.1
1F5E3 FE0F	1f5e3.png	speaking head	0.7
1F9D1 200D 1F9D1 200D 1F9D2	1f9d1-200d-1f9d1-200d-1f9d2.png	family: adult, adult, child	15.1
1F9D1 200D 1F9D1 200D 1F9D2 200D 1F9D2	1f9d1-200d-1f9d1-200d-1f9d2-200d-1f9d2.png	family: adult, adult, child, child	15.1
1F9D1 200D 1F9D2	1f9d1-200d-1f9d2.png	family: adult, child	15.1
1F9D1 200D 1F9D2 200D 1F9D2	1f9d1-200d-1f9d2-200d-1f9d2.png	family: adult, child, child	15.1
1FAC6	1fac6.png	fingerprint	16.0
1FACE	1face.png	moose	15.0
1FACF	1facf.png	donkey	15.0
1F43F FE0F	1f43f.png	chipmunk	0.7
1F43B 200D 2744	1f43b-200d-2744-fe0f.png	polar bear	13.0
1F54A FE0F	1f54a.png	dove	0.7
1FABD	1fabd.png	wing	15.0
1F426 200D 2B1B	1f426-200d-2b1b.png	black bird	15.0
1FABF	1fabf.png	goose	15.0
1F426 200D 1F525	1f426-200d-1f525.png	phoenix	15.1
1FACD	1facd.png	orca	17.0
1FABC	1fabc.png	jellyfish	15.0
1F577 FE0F	1f577.png	spider	0.7
1F578 FE0F	1f578.png	spider web	0.7
1F3F5 FE0F	1f3f5.png	rosette	0.7
1FABB	1fabb.png	hyacinth	15.0
2618 FE0F	2618.png	shamrock	1.0
1FABE	1fabe.png	leafless tree	16.0
1F34B 200D 1F7E9	1f34b-200d-1f7e9.png	lime	15.1
1F336 FE0F	1f336.png	hot pepper	0.7
1FADA	1fada.png	ginger root	15.0
1FADB	1fadb.png	pea pod	15.0
1F344 200D 1F7EB	1f344-200d-1f7eb.png	brown mushroom	15.1
1FADC	1fadc.png	root vegetable	16.0
1F37D FE0F	1f37d.png	fork and knife with plate	0.7
1F5FA FE0F	1f5fa.png	world map	0.7
1F3D4 FE0F	1f3d4.png	snow-capped mountain	0.7
26F0 FE0F	26f0.png	mountain	0.7
1F6D8	1f6d8.png	landslide	17.0
1F3D5 FE0F	1f3d5.png	camping	0.7
1F3D6 FE0F	1f3d6.png	beach with umbrella	0.7
1F3DC FE0F	1f3dc.png	desert	0.7
1F3DD FE0F	1f3dd.png	desert island	0.7
1F3DE FE0F	1f3de.png	national park	0.7
1F3DF FE0F	1f3df.png	stadium	0.7
1F3DB FE0F	1f3db.png	classical building	0.7
1F3D7 FE0F	1f3d7.png	building construction	0.7
1F3D8 FE0F	1f3d8.png	houses	0.7
1F3DA FE0F	1f3da.png	derelict house	0.7
26E9 FE0F	26e9.png	shinto shrine	0.7
1F3D9 FE0F	1f3d9.png	cityscape	0.7
2668 FE0F	2668.png	hot springs	0.6
1F3CE FE0F	1f3ce.png	racing car	0.7
1F3CD FE0F	1f3cd.png	motorcycle	0.7
1F6E3 FE0F	1f6e3.png	motorway	0.7
1F6E4 FE0F	1f6e4.png	railway track	0.7
1F6E2 FE0F	1f6e2.png	oil drum	0.7
1F6F3 FE0F	1f6f3.png	passenger ship	0.7
26F4 FE0F	26f4.png	ferry	0.7
1F6E5 FE0F	1f6e5.png	motor boat	0.7
2708 FE0F	2708.png	airplane	0.6
1F6E9 FE0F	1f6e9.png	small airplane	0.7
1F6F0 FE0F	1f6f0.png	satellite	0.7
1F6CE FE0F	1f6ce.png	bellhop bell	0.7
23F1 FE0F	23f1.png	stopwatch	1.0
23F2 FE0F	23f2.png	timer clock	1.0
1F570 FE0F	1f570.png	mantelpiece clock	0.7
1F321 FE0F	1f321.png	thermometer	0.7
2600 FE0F	2600.png	sun	0.6
2601 FE0F	2601.png	cloud	0.6
26C8 FE0F	26c8.png	cloud with lightning and rain	0.7
1F324 FE0F	1f324.png	sun behind small cloud	0.7
1F325 FE0F	1f325.png	sun behind large cloud	0.7
1F326 FE0F	1f326.png	sun behind rain cloud	0.7
1F327 FE0F	1f327.png	cloud with rain	0.7
1F328 FE0F	1f328.png	cloud with snow	0.7
1F329 FE0F	1f329.png	cloud with lightning	0.7
1F32A FE0F	1f32a.png	tornado	0.7
1F32B FE0F	1f32b.png	fog	0.7
1F32C FE0F	1f32c.png	wind face	0.7
2602 FE0F	2602.png	umbrella	0.7
26F1 FE0F	26f1.png	umbrella on ground	0.7
2744 FE0F	2744.png	snowflake	0.6
2603 FE0F	2603.png	snowman	0.7
2604 FE0F	2604.png	comet	1.0
1F397 FE0F	1f397.png	reminder ribbon	0.7
1F39F FE0F	1f39f.png	admission tickets	0.7
1F396 FE0F	1f396.png	military medal	0.7
26F8 FE0F	26f8.png	ice skate	0.7
1F579 FE0F	1f579.png	joystick	0.7
2660 FE0F	2660.png	spade suit	0.6
2665 FE0F	2665.png	heart suit	0.6
2666 FE0F	2666.png	diamond suit	0.6
2663 FE0F	2663.png	club suit	0.6
265F FE0F	265f.png	chess pawn	11.0
1F5BC FE0F	1f5bc.png	framed picture	0.7
1F576 FE0F	1f576.png	sunglasses	0.7
1FAAD	1faad.png	folding hand fan	15.0
1F6CD FE0F	1f6cd.png	shopping bags	0.7
1FAAE	1faae.png	hair pick	15.0
26D1 FE0F	26d1.png	rescue worker’s helmet	0.7
1F399 FE0F	1f399.png	studio microphone	0.7
1F39A FE0F	1f39a.png	level slider	0.7
1F39B FE0F	1f39b.png	control knobs	0.7
1FA8A	1fa8a.png	trombone	17.0
1FA87	1fa87.png	maracas	15.0
